YEAR,LATITUDE,LONGITUDE,COUNTRY
2020,-14.3318,-42.6128,Brazil
2020,-14.3202,-42.6103,Brazil
2020,-14.2836,-42.5932,Brazil
2019,-14.5031,-42.6514,Brazil
2021,-14.4154,-42.6411,Brazil
2020,-14.2702,-42.5755,Brazil
2021,-14.4514,-42.6505,Brazil
2019,-14.4815,-42.6409,Brazil
2019,-14.4688,-42.6712,Brazil
2020,-14.4088,-42.6486,Brazil
2021,-5.2596,-35.4972,Brazil
2021,-5.2418,-35.488,Brazil
2021,-5.2424,-35.4615,Brazil
2021,-5.2248,-35.4789,Brazil
2010,-21.5653,-41.0728,Brazil
2015,-33.4952,-53.2711,Brazil
2015,-33.5913,-53.2716,Brazil
2015,-33.5086,-53.2832,Brazil
2015,-33.522,-53.279,Brazil
2015,-33.5516,-53.2273,Brazil
2015,-33.5357,-53.3012,Brazil
2015,-33.5431,-53.2769,Brazil
2015,-33.5668,-53.246,Brazil
2015,-33.553,-53.3108,Brazil
2015,-33.5767,-53.2953,Brazil
2022,-4.7553,-37.3363,Brazil
-1,-32.2001,-52.1436,Brazil
2019,-2.887,-40.1195,Brazil
2015,-33.6877,-53.381,Brazil
2015,-33.6392,-53.3098,Brazil
2015,-33.6531,-53.3044,Brazil
2015,-33.6543,-53.3238,Brazil
2015,-33.6341,-53.3538,Brazil
2015,-33.618,-53.3574,Brazil
2015,-33.6103,-53.3443,Brazil
2016,-33.5621,-53.3529,Brazil
2015,-33.5847,-53.3595,Brazil
2015,-33.5957,-53.3681,Brazil
2013,-3.0267,-39.6197,Brazil
2014,-3.0812,-39.5949,Brazil
2014,-3.0666,-39.5987,Brazil
2016,-2.9226,-39.8407,Brazil
2016,-2.9211,-39.8618,Brazil
2016,-2.9476,-39.8369,Brazil
2016,-2.9291,-39.8758,Brazil
2016,-2.9665,-39.8795,Brazil
2016,-2.9291,-39.8758,Brazil
2016,-2.953,-39.8785,Brazil
2016,-2.9799,-39.8935,Brazil
2016,-2.9291,-39.8758,Brazil
2017,-5.3387,-36.1129,Brazil
2017,-5.3689,-36.0927,Brazil
2018,-5.4115,-36.0834,Brazil
-1,-28.127,-52.2968,Brazil
2022,-5.4199,-36.0166,Brazil
2022,-5.4263,-36.0202,Brazil
2022,-5.4345,-36.0127,Brazil
2022,-5.4509,-36.0123,Brazil
2029,-3.0154,-39.2664,Brazil
2023,-5.7031,-36.1287,Brazil
2023,-5.7032,-36.0649,Brazil
2023,-5.6105,-36.1051,Brazil
2023,-5.6324,-36.1107,Brazil
2023,-5.6513,-36.1006,Brazil
2023,-5.6759,-36.1018,Brazil
2023,-5.6789,-36.1181,Brazil
2023,-5.6875,-36.1244,Brazil
2024,-18.4829,-44.1726,Brazil
2023,-4.7154,-37.3562,Brazil
2023,-4.7154,-37.3562,Brazil
2018,-8.6983,-41.6357,Brazil
2018,-8.6538,-41.5654,Brazil
2018,-8.6137,-41.5514,Brazil
2018,-8.5934,-41.542,Brazil
2018,-8.6841,-41.6237,Brazil
2018,-8.633,-41.5608,Brazil
2018,-8.6756,-41.6345,Brazil
-1,-8.684,-41.5892,Brazil
2021,-8.629,-41.5952,Brazil
2022,-8.7646,-41.6575,Brazil
2022,-8.8264,-41.6269,Brazil
2022,-8.8998,-41.5911,Brazil
2022,-8.8975,-41.5555,Brazil
2022,-8.9155,-41.5576,Brazil
2022,-8.8056,-41.6504,Brazil
2022,-8.8299,-41.5908,Brazil
2022,-8.9352,-41.6045,Brazil
-1,-8.9001,-41.5001,Brazil
-1,-8.9001,-41.5001,Brazil
2020,-8.5198,-41.5584,Brazil
2020,-8.6329,-41.4971,Brazil
2020,-8.6671,-41.5098,Brazil
2021,-8.7616,-41.4303,Brazil
2021,-8.7664,-41.4087,Brazil
2020,-8.7088,-41.5181,Brazil
2021,-8.722,-41.4741,Brazil
2021,-8.7159,-41.4209,Brazil
2021,-8.7462,-41.4716,Brazil
2020,-8.5442,-41.5751,Brazil
2021,-8.7818,-41.452,Brazil
2021,-8.8066,-41.4651,Brazil
2020,-8.5764,-41.5778,Brazil
2020,-8.6002,-41.5908,Brazil
2020,-8.4625,-41.4451,Brazil
2020,-8.4891,-41.4516,Brazil
2020,-8.5306,-41.4805,Brazil
2020,-8.5608,-41.4984,Brazil
2020,-8.5952,-41.4795,Brazil
2021,-8.7326,-41.559,Brazil
2021,-8.7389,-41.3999,Brazil
2014,-5.4215,-35.8526,Brazil
2014,-5.3898,-35.8463,Brazil
2014,-5.412,-35.8483,Brazil
2014,-5.4268,-35.8534,Brazil
2016,-6.0463,-36.5551,Brazil
2016,-6.0754,-36.5302,Brazil
2011,-5.1739,-36.3024,Brazil
2011,-5.1658,-36.3192,Brazil
2011,-5.1851,-36.361,Brazil
2011,-5.1675,-36.407,Brazil
2014,-4.964,-36.9147,Brazil
2021,-5.0207,-36.9989,Brazil
2021,-5.0127,-37.0396,Brazil
2013,-4.9467,-36.9642,Brazil
2011,-6.6825,-36.6333,Brazil
2007,-6.4939,-34.9719,Brazil
2014,-5.4308,-35.8931,Brazil
2014,-5.4144,-35.9001,Brazil
2023,-5.4956,-36.1908,Brazil
2023,-5.4594,-36.1979,Brazil
2023,-5.4398,-36.222,Brazil
2023,-5.4841,-36.2293,Brazil
2023,-5.4924,-36.2553,Brazil
2023,-5.5228,-36.2767,Brazil
2015,-10.5833,-40.6375,Brazil
2016,-10.6286,-40.6858,Brazil
2015,-10.5583,-40.5692,Brazil
2016,-10.6061,-40.6545,Brazil
2015,-10.5695,-40.6292,Brazil
2016,-10.5583,-40.5692,Brazil
2022,-9.8379,-41.0447,Brazil
-1,-11.5001,-41.3001,Brazil
-1,-13.0307,-42.5339,Brazil
2021,-11.5869,-41.339,Brazil
2021,-11.5834,-41.3568,Brazil
2022,-11.5583,-41.3017,Brazil
2022,-11.5306,-41.3202,Brazil
2021,-11.508,-41.2946,Brazil
2021,-11.4992,-41.2911,Brazil
2021,-11.5169,-41.2801,Brazil
2021,-11.559,-41.3301,Brazil
2021,-11.5261,-41.3317,Brazil
2018,-11.7606,-41.3898,Brazil
2018,-11.5985,-41.3394,Brazil
2018,-11.6075,-41.3157,Brazil
2018,-11.6249,-41.3521,Brazil
2018,-11.5874,-41.2285,Brazil
2018,-11.5787,-41.3034,Brazil
2014,-5.3628,-35.819,Brazil
2015,-5.3601,-35.8355,Brazil
2014,-5.3744,-35.8683,Brazil
2014,-5.382,-35.8809,Brazil
2014,-5.3437,-35.8783,Brazil
2014,-5.3053,-35.9132,Brazil
-1,-12.2531,-42.374,Brazil
-1,-12.2259,-42.3779,Brazil
-1,-5.1928,-35.6351,Brazil
-1,-5.2026,-35.6386,Brazil
-1,-5.2113,-35.6477,Brazil
-1,-4.7141,-37.3715,Brazil
2024,-12.5779,-38.0049,Brazil
-1,-6.7606,-36.6658,Brazil
-1,-6.7813,-36.6647,Brazil
-1,-6.8159,-36.7239,Brazil
-1,-6.828,-36.6458,Brazil
-1,-6.794,-36.6753,Brazil
-1,-6.8477,-36.6875,Brazil
-1,-6.7406,-36.6594,Brazil
-1,-6.7247,-36.6517,Brazil
-1,-6.7875,-36.6705,Brazil
-1,-6.7831,-36.7241,Brazil
2023,-9.0044,-41.7177,Brazil
2023,-9.0506,-41.7728,Brazil
2023,-9.0051,-41.7274,Brazil
2023,-9.0537,-41.7071,Brazil
2023,-9.0738,-41.7148,Brazil
2023,-9.0062,-41.7485,Brazil
2023,-9.0224,-41.7501,Brazil
2023,-9.0397,-41.7527,Brazil
2023,-9.0526,-41.7364,Brazil
2023,-9.0712,-41.735,Brazil
2023,-9.0982,-41.7609,Brazil
2023,-9.0536,-41.7733,Brazil
2022,-8.1876,-36.751,Brazil
2022,-8.1773,-36.7376,Brazil
2022,-7.4856,-35.4937,Brazil
2013,-30.4398,-50.4053,Brazil
2011,-30.4525,-50.4227,Brazil
-1,-12.5779,-38.0049,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.9517,-36.8196,Brazil
-1,-6.9333,-36.7888,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
-1,-6.975,-36.8345,Brazil
2016,-9.8478,-41.0538,Brazil
2015,-9.8868,-41.1203,Brazil
2016,-9.8718,-41.0631,Brazil
2015,-9.8497,-41.0565,Brazil
2015,-9.8628,-41.0834,Brazil
2013,-9.8746,-41.0957,Brazil
2013,-9.8637,-41.1041,Brazil
2013,-9.8863,-41.1033,Brazil
2017,-2.9976,-39.7337,Brazil
2017,-2.9995,-39.7316,Brazil
2022,-9.5494,-40.8958,Brazil
2008,-2.8262,-41.7071,Brazil
2016,-30.2648,-50.7834,Brazil
2015,-30.2779,-50.7978,Brazil
2017,-30.2559,-50.7662,Brazil
-1,-31.9849,-52.2779,Brazil
-1,-32.0238,-52.2742,Brazil
2010,-2.8139,-40.2738,Brazil
2009,-4.3624,-37.8869,Brazil
1999,-3.8708,-38.3803,Brazil
2029,-21.8433,-40.9494,Brazil
-1,-2.9066,-38.9909,Brazil
-1,-2.9066,-38.9909,Brazil
2029,-5.0861,-36.2776,Brazil
-1,-6.1901,-35.0623,Brazil
-1,-31.7346,-50.6296,Brazil
-1,-31.7346,-50.6296,Brazil
-1,-31.7346,-50.6296,Brazil
-1,-31.7346,-50.6296,Brazil
-1,-20.7912,-40.567,Brazil
-1,-2.704,-41.5056,Brazil
-1,-21.3524,-40.2324,Brazil
-1,-21.1462,-40.513,Brazil
2012,-4.5634,-37.6885,Brazil
2015,-32.2169,-52.204,Brazil
2015,-32.2103,-52.212,Brazil
2015,-32.2183,-52.203,Brazil
2014,-5.3043,-35.8692,Brazil
2014,-5.307,-35.8887,Brazil
2014,-5.2953,-35.8957,Brazil
2014,-5.2981,-35.9164,Brazil
2015,-5.2698,-35.8589,Brazil
2015,-5.523,-35.4285,Brazil
2015,-5.5694,-35.4473,Brazil
2015,-5.5211,-35.469,Brazil
2015,-5.5376,-35.4467,Brazil
2015,-5.5778,-35.464,Brazil
2006,-5.3097,-35.3867,Brazil
2023,-5.778,-35.9649,Brazil
2023,-5.8194,-35.9229,Brazil
2023,-5.8505,-35.9419,Brazil
2023,-5.7831,-35.9052,Brazil
2023,-5.7592,-35.8862,Brazil
2023,-5.7269,-35.904,Brazil
2023,-5.7709,-35.9209,Brazil
2023,-5.8908,-35.9608,Brazil
2021,-5.9107,-36.1522,Brazil
2021,-5.8694,-36.1376,Brazil
2021,-5.8459,-36.1153,Brazil
2021,-5.8084,-36.1023,Brazil
2021,-5.7851,-36.0726,Brazil
2021,-5.7617,-36.0959,Brazil
2021,-5.7927,-36.1165,Brazil
2021,-5.8092,-36.1496,Brazil
-1,-32.2001,-52.1436,Brazil
2024,-30.1637,-52.4564,Brazil
2008,-4.5358,-37.6953,Brazil
2009,-4.1256,-38.1503,Brazil
2009,-3.0179,-39.6741,Brazil
2008,-3.4315,-38.962,Brazil
2009,-2.9051,-41.0392,Brazil
2014,-5.2432,-35.8988,Brazil
2014,-5.2675,-35.9102,Brazil
2014,-5.2688,-35.9036,Brazil
2014,-5.2394,-35.9135,Brazil
2014,-5.2597,-35.9217,Brazil
2014,-5.2403,-35.927,Brazil
2017,-6.8866,-36.7687,Brazil
2017,-6.8803,-36.8172,Brazil
2017,-6.8427,-36.7918,Brazil
2022,-5.9137,-36.1562,Brazil
2021,-5.8592,-36.1868,Brazil
2022,-5.8202,-36.2378,Brazil
2022,-5.8732,-36.2663,Brazil
2021,-5.922,-36.2126,Brazil
2017,-33.1331,-52.8929,Brazil
2017,-33.1184,-52.9001,Brazil
2017,-33.1634,-52.8937,Brazil
2017,-33.0951,-52.8435,Brazil
2017,-33.0839,-52.8376,Brazil
2017,-33.0611,-52.8682,Brazil
2016,-33.1895,-52.9301,Brazil
2016,-33.138,-52.912,Brazil
2017,-33.2078,-52.9297,Brazil
2023,-5.5186,-36.2299,Brazil
2023,-5.6474,-36.2469,Brazil
2023,-5.5884,-36.2616,Brazil
2023,-5.552,-36.2522,Brazil
2023,-5.5397,-36.2298,Brazil
2023,-5.5076,-36.2167,Brazil
2023,-5.5757,-36.1509,Brazil
2023,-5.5929,-36.1532,Brazil
2023,-5.5615,-36.1774,Brazil
2023,-5.5848,-36.2348,Brazil
2023,-5.5833,-36.2165,Brazil
2023,-5.5568,-36.199,Brazil
2023,-5.5752,-36.1928,Brazil
-1,-12.5779,-38.0049,Brazil
2017,-4.7654,-37.292,Brazil
2017,-4.7458,-37.309,Brazil
2017,-4.735,-37.3247,Brazil
2017,-4.7789,-37.2932,Brazil
2014,-3.2733,-39.2246,Brazil
2014,-3.2603,-39.2483,Brazil
2014,-3.247,-39.2502,Brazil
2024,-6.6926,-36.6615,Brazil
2016,-11.8567,-41.4742,Brazil
2015,-11.8225,-41.4588,Brazil
2017,-11.8616,-41.4161,Brazil
2017,-11.8934,-41.4583,Brazil
2018,-11.0681,-41.3188,Brazil
2018,-11.0769,-41.3216,Brazil
2018,-11.0989,-41.3158,Brazil
2018,-11.0955,-41.3057,Brazil
2018,-11.049,-41.3252,Brazil
2018,-11.0566,-41.3155,Brazil
2018,-11.0837,-41.301,Brazil
2018,-11.0902,-41.3154,Brazil
2021,-11.1204,-41.3242,Brazil
2021,-11.1266,-41.3264,Brazil
2021,-11.1328,-41.3286,Brazil
2021,-11.1427,-41.3316,Brazil
2021,-11.1494,-41.333,Brazil
2021,-11.1594,-41.3361,Brazil
-1,-14.7681,-42.6574,Brazil
-1,-14.7681,-42.6574,Brazil
2015,-8.9113,-36.7477,Brazil
2015,-8.8954,-36.7259,Brazil
2015,-8.9031,-36.7579,Brazil
2015,-8.9137,-36.7298,Brazil
2017,-8.9154,-36.7757,Brazil
2017,-8.9208,-36.7824,Brazil
-1,-8.9745,-36.7347,Brazil
2021,-3.2706,-39.3963,Brazil
2021,-3.276,-39.3513,Brazil
2021,-3.2625,-39.3482,Brazil
2021,-3.2202,-39.3962,Brazil
2021,-3.2322,-39.402,Brazil
2021,-3.2456,-39.4073,Brazil
2025,-11.4325,-42.1374,Brazil
2023,-5.9284,-36.3602,Brazil
-1,-8.9543,-36.7599,Brazil
-1,-11.4859,-42.5679,Brazil
-1,-11.5291,-42.6236,Brazil
-1,-7.2431,-36.8247,Brazil
-1,-7.3479,-36.7951,Brazil
-1,-7.2675,-36.7429,Brazil
2021,-3.2667,-39.3299,Brazil
2021,-3.2882,-39.3328,Brazil
2021,-3.3044,-39.3522,Brazil
2021,-3.3077,-39.3903,Brazil
2021,-3.3174,-39.3695,Brazil
2021,-3.2275,-39.3729,Brazil
2021,-3.3157,-39.3244,Brazil
2021,-3.338,-39.3294,Brazil
-1,-9.4698,-40.7957,Brazil
-1,-9.4698,-40.7957,Brazil
-1,-9.4698,-40.7957,Brazil
-1,-9.4698,-40.7957,Brazil
-1,-31.7346,-50.6296,Brazil
2029,-23.0694,-43.3939,Brazil
2029,-2.9066,-38.9909,Brazil
2015,-5.1106,-35.9279,Brazil
2015,-5.0545,-35.9687,Brazil
2015,-5.053,-35.9784,Brazil
2015,-5.097,-36.0204,Brazil
2017,-5.152,-35.6629,Brazil
2017,-5.1282,-35.6887,Brazil
2017,-5.1356,-35.6207,Brazil
2017,-5.1287,-35.6538,Brazil
2014,-3.5426,-38.8782,Brazil
2014,-3.5287,-38.898,Brazil
2014,-3.547,-38.8891,Brazil
2023,-13.5964,-42.5597,Brazil
2023,-13.6634,-42.5504,Brazil
2023,-13.5396,-42.5762,Brazil
2023,-13.4778,-42.578,Brazil
2023,-13.4968,-42.5778,Brazil
2023,-13.5622,-42.5687,Brazil
2023,-13.6153,-42.5539,Brazil
2021,-5.2569,-36.0575,Brazil
2021,-5.2298,-36.1029,Brazil
2021,-5.0922,-37.1055,Brazil
2016,-3.2533,-39.2811,Brazil
2017,-3.2478,-39.2901,Brazil
2014,-3.2011,-39.3647,Brazil
2013,-3.2632,-39.2159,Brazil
2014,-3.1936,-39.3746,Brazil
2017,-3.2792,-39.3059,Brazil
2016,-3.2594,-39.2817,Brazil
2013,-3.2217,-39.2901,Brazil
2029,-30.0276,-50.0613,Brazil
2023,-11.1901,-38.7817,Brazil
2023,-11.3295,-38.8045,Brazil
2023,-11.4201,-38.8129,Brazil
2023,-11.2985,-38.8013,Brazil
2023,-11.3601,-38.8041,Brazil
2022,-11.228,-38.792,Brazil
2023,-11.2565,-38.8112,Brazil
2023,-11.2859,-38.7991,Brazil
-1,-32.6187,-52.0601,Brazil
2019,-10.6792,-41.5211,Brazil
2019,-10.6495,-41.5968,Brazil
2019,-10.5866,-41.4898,Brazil
2019,-10.6477,-41.5655,Brazil
2019,-10.6532,-41.4976,Brazil
2019,-10.6947,-41.5693,Brazil
2019,-10.6736,-41.5695,Brazil
2019,-10.5982,-41.4953,Brazil
2019,-10.6703,-41.5089,Brazil
2019,-10.7016,-41.5978,Brazil
2019,-10.6253,-41.6032,Brazil
2019,-10.6473,-41.5339,Brazil
2019,-10.6411,-41.5067,Brazil
2019,-10.6659,-41.6035,Brazil
2019,-10.674,-41.6041,Brazil
2019,-10.6983,-41.5819,Brazil
2019,-10.6401,-41.6154,Brazil
2014,-5.0774,-35.8398,Brazil
2014,-5.1072,-35.889,Brazil
2018,-5.1044,-35.8533,Brazil
2018,-5.0837,-35.8623,Brazil
2018,-5.1053,-35.872,Brazil
2019,-5.2942,-35.7466,Brazil
2019,-5.2637,-35.7638,Brazil
2014,-5.0806,-35.8258,Brazil
2014,-5.0825,-35.8101,Brazil
2014,-5.0903,-35.798,Brazil
2014,-5.0904,-35.782,Brazil
2014,-5.0946,-35.767,Brazil
2014,-5.0972,-35.752,Brazil
2014,-5.0727,-35.888,Brazil
2014,-5.0872,-35.887,Brazil
2019,-5.0754,-37.043,Brazil
2020,-5.1271,-37.0368,Brazil
2020,-5.1057,-37.0368,Brazil
2020,-5.1294,-36.977,Brazil
2020,-5.1055,-36.9771,Brazil
2020,-5.101,-37.0151,Brazil
2021,-5.076,-36.993,Brazil
2021,-5.0491,-36.9945,Brazil
2020,-5.1293,-37.0052,Brazil
2021,-5.272,-37.1139,Brazil
2021,-5.2882,-37.1299,Brazil
2021,-5.2921,-37.1541,Brazil
2021,-5.2398,-37.0755,Brazil
2015,-4.9977,-36.9147,Brazil
2015,-4.9877,-36.9287,Brazil
2015,-5.0265,-36.9165,Brazil
2015,-5.0132,-36.916,Brazil
2018,-11.9851,-41.528,Brazil
2022,-12.1313,-41.4967,Brazil
2022,-12.1102,-41.5068,Brazil
2018,-12.0155,-41.4954,Brazil
2017,-12.0156,-41.4463,Brazil
2022,-12.0842,-41.4936,Brazil
2022,-12.0626,-41.4863,Brazil
2018,-11.9747,-41.5221,Brazil
2017,-11.9843,-41.4445,Brazil
2017,-12.0324,-41.4565,Brazil
2018,-11.9851,-41.4924,Brazil
2012,-29.939,-50.313,Brazil
2012,-29.9595,-50.3155,Brazil
2015,-8.8099,-36.7487,Brazil
2015,-8.7969,-36.7338,Brazil
2015,-8.8451,-36.7697,Brazil
2015,-8.8338,-36.7602,Brazil
2015,-8.8465,-36.7302,Brazil
2015,-8.8681,-36.7471,Brazil
2015,-8.8025,-36.7579,Brazil
2023,-11.3888,-42.1472,Brazil
2023,-11.4275,-42.1579,Brazil
2023,-11.5209,-42.1441,Brazil
2023,-11.3745,-42.1772,Brazil
2023,-11.4095,-42.1594,Brazil
2023,-11.454,-42.1692,Brazil
2023,-11.4883,-42.134,Brazil
2023,-11.3813,-42.1756,Brazil
2023,-11.4691,-42.1658,Brazil
2023,-11.5404,-42.116,Brazil
2023,-11.4325,-42.1374,Brazil
2016,-8.7263,-36.6999,Brazil
2016,-8.7093,-36.7337,Brazil
2016,-8.754,-36.7181,Brazil
2016,-8.7627,-36.7509,Brazil
2016,-8.7076,-36.7668,Brazil
2016,-8.7819,-36.7576,Brazil
2016,-8.7513,-36.7514,Brazil
2016,-8.7014,-36.7793,Brazil
2020,-5.1769,-36.0113,Brazil
2020,-5.1801,-36.0287,Brazil
2020,-5.1529,-36.0422,Brazil
2021,-5.1288,-36.015,Brazil
2022,-11.0788,-41.2681,Brazil
2022,-11.0994,-41.2809,Brazil
2022,-11.1307,-41.2873,Brazil
2022,-11.1265,-41.3033,Brazil
2022,-11.1399,-41.3085,Brazil
2014,-5.2839,-35.8755,Brazil
-1,-10.898,-42.5386,Brazil
-1,-10.9481,-42.5295,Brazil
-1,-10.9301,-42.5371,Brazil
-1,-10.9901,-42.5165,Brazil
-1,-10.9762,-42.5102,Brazil
-1,-10.9917,-42.5006,Brazil
-1,-10.9115,-42.5462,Brazil
-1,-10.9254,-42.5533,Brazil
-1,-10.9411,-42.561,Brazil
-1,-10.9563,-42.5622,Brazil
-1,-10.9717,-42.5618,Brazil
-1,-10.9874,-42.5609,Brazil
-1,-10.9861,-42.5396,Brazil
-1,-10.9712,-42.5369,Brazil
2016,-3.8529,-41.1834,Brazil
2016,-3.878,-41.1751,Brazil
2016,-3.8888,-41.1857,Brazil
2016,-3.8796,-41.1534,Brazil
2016,-3.8944,-41.1969,Brazil
2015,-7.5109,-40.7344,Brazil
2015,-7.5697,-40.7032,Brazil
2015,-7.5266,-40.7442,Brazil
2015,-7.5977,-40.7325,Brazil
2015,-7.5533,-40.7255,Brazil
2015,-7.5946,-40.7304,Brazil
2015,-7.555,-40.7257,Brazil
2017,-7.743,-40.6752,Brazil
2016,-7.7722,-40.6784,Brazil
2017,-7.714,-40.6761,Brazil
2017,-7.7253,-40.6793,Brazil
2016,-7.7707,-40.6777,Brazil
2016,-7.7442,-40.6208,Brazil
2017,-7.7482,-40.6296,Brazil
2016,-7.7283,-40.6584,Brazil
2017,-7.7266,-40.5941,Brazil
2016,-7.7599,-40.6733,Brazil
2017,-7.7409,-40.7243,Brazil
2017,-7.6882,-40.6883,Brazil
2017,-7.7917,-40.728,Brazil
2017,-7.7835,-40.6575,Brazil
2029,-22.0489,-40.7135,Brazil
2012,-29.9535,-50.252,Brazil
2013,-29.9535,-50.252,Brazil
2017,-8.0065,-40.6378,Brazil
2017,-7.9957,-40.6349,Brazil
2017,-8.0214,-40.6178,Brazil
2017,-8.0031,-40.6115,Brazil
2017,-7.9895,-40.5834,Brazil
2017,-8.0121,-40.6317,Brazil
2017,-8.0173,-40.6585,Brazil
2022,-7.9857,-40.5802,Brazil
2022,-8.0418,-40.6665,Brazil
2022,-8.0037,-40.5177,Brazil
2022,-7.9705,-40.5996,Brazil
2022,-7.9968,-40.5132,Brazil
2022,-7.9957,-40.7697,Brazil
2022,-8.035,-40.7408,Brazil
2022,-8.0472,-40.6842,Brazil
2022,-8.0358,-40.6764,Brazil
2022,-7.9889,-40.5616,Brazil
2006,-29.9583,-50.2833,Brazil
2006,-29.9679,-50.2826,Brazil
2006,-29.9776,-50.2831,Brazil
2014,-30.0035,-50.3319,Brazil
2014,-29.9831,-50.3324,Brazil
-1,-22.5216,-41.5993,Brazil
-1,-29.9961,-50.0033,Brazil
-1,-11.5006,-42.1453,Brazil
-1,-11.4435,-42.1596,Brazil
-1,-11.5268,-42.1185,Brazil
-1,-12.6192,-42.0577,Brazil
-1,-12.868,-42.0644,Brazil
-1,-6.3858,-35.7382,Brazil
-1,-12.6396,-42.054,Brazil
-1,-12.6602,-42.0528,Brazil
-1,-12.6816,-42.0497,Brazil
-1,-12.702,-42.0467,Brazil
-1,-12.7224,-42.0432,Brazil
-1,-12.7463,-42.0332,Brazil
-1,-12.7709,-42.0307,Brazil
-1,-12.8477,-42.0674,Brazil
-1,-8.9436,-41.6394,Brazil
-1,-8.963,-41.6764,Brazil
-1,-8.9647,-41.6995,Brazil
-1,-8.9702,-41.7306,Brazil
-1,-8.8822,-41.6225,Brazil
-1,-8.8903,-41.5832,Brazil
-1,-7.6583,-40.6689,Brazil
-1,-7.6584,-40.6478,Brazil
-1,-7.6436,-40.6654,Brazil
-1,-7.6337,-40.6452,Brazil
-1,-7.6164,-40.6601,Brazil
-1,-7.5947,-40.6697,Brazil
2014,-5.1188,-36.1632,Brazil
2014,-5.1009,-36.2021,Brazil
2014,-5.1188,-36.1632,Brazil
2017,-5.0742,-37.0154,Brazil
2021,-5.1638,-37.1091,Brazil
2016,-5.0148,-36.9645,Brazil
2016,-5.0357,-36.9644,Brazil
2016,-5.0656,-36.9643,Brazil
2016,-4.9882,-36.9646,Brazil
-1,-20.3457,-40.251,Brazil
2010,-2.8532,-39.9671,Brazil
2014,-29.7728,-50.0801,Brazil
-1,-4.8155,-36.0018,Brazil
2021,-37.311,-72.337,Chile
2023,-28.5084,-71.078,Chile
2020,-41.2345,-73.1589,Chile
2017,-28.9274,-71.4445,Chile
2021,-28.9768,-71.4452,Chile
2021,-28.995,-70.3738,Chile
2022,-22.4979,-68.8537,Chile
2023,-39.9704,-72.9988,Chile
-1,-38.0242,-72.2239,Chile
2007,-31.2868,-71.6153,Chile
2009,-31.2866,-71.6153,Chile
-1,-34.1082,-71.7298,Chile
2021,-23.7635,-69.8609,Chile
2022,-22.1657,-68.5936,Chile
2014,-37.5129,-72.4766,Chile
2014,-30.5888,-71.6995,Chile
2015,-37.5404,-73.5923,Chile
2019,-37.2704,-72.5553,Chile
2019,-37.5896,-72.4205,Chile
2027,-52.3138,-69.6881,Chile
-1,-52.4705,-72.5327,Chile
2023,-24.9672,-69.9009,Chile
-1,-37.8035,-72.7018,Chile
2016,-37.6077,-72.5411,Chile
2021,-34.1529,-71.6062,Chile
2020,-37.6592,-72.6069,Chile
2014,-37.6793,-73.644,Chile
2022,-23.7733,-69.9741,Chile
2023,-37.5194,-72.3735,Chile
2016,-37.526,-72.4975,Chile
-1,-34.3201,-70.968,Chile
2014,-30.5983,-71.2003,Chile
2024,-23.6057,-70.3807,Chile
2022,-37.7137,-72.1969,Chile
2021,-38.0325,-72.2395,Chile
2021,-38.0325,-72.2395,Chile
-1,-34.2801,-71.8302,Chile
2023,-37.5122,-72.4714,Chile
2010,-31.0776,-71.6538,Chile
2010,-31.0708,-71.6293,Chile
2021,-37.5975,-72.5558,Chile
2022,-41.0585,-72.9999,Chile
2012,-29.3677,-71.0495,Chile
2014,-31.2362,-71.6271,Chile
2018,-31.1395,-71.6299,Chile
2023,-30.6174,-71.159,Chile
-1,-37.7245,-72.5759,Chile
2023,-38.0932,-72.1469,Chile
2023,-38.0932,-72.1469,Chile
2019,-37.6727,-72.5283,Chile
2016,-28.9002,-71.4698,Chile
2023,-37.3616,-72.4337,Chile
-1,-40.413,-73.0008,Chile
2015,-42.2748,-73.9215,Chile
-1,-42.2817,-73.9195,Chile
2019,-28.8471,-71.4324,Chile
2016,-22.886,-69.3172,Chile
2013,-30.8431,-71.5734,Chile
2015,-30.8535,-71.5801,Chile
2030,-23.5986,-70.3863,Chile
2014,-25.4065,-70.4803,Chile
2021,-22.5169,-69.0878,Chile
2023,-22.5169,-69.0878,Chile
2021,-37.6846,-72.627,Chile
-1,-33.4168,-70.6016,Chile
2010,-31.3484,-71.6033,Chile
2014,-34.043,-71.6181,Chile
2013,-22.5265,-68.8145,Chile
-1,-22.4559,-68.9275,Chile
2020,-52.9361,-70.8288,Chile
-1,-37.7092,-72.5773,Chile
2023,11.3804,-72.2256,Colombia
2023,11.3804,-72.2256,Colombia
2024,11.3804,-72.2256,Colombia
2032,11.9129,-72.4082,Colombia
2032,11.9129,-72.4082,Colombia
2032,11.2482,-74.2231,Colombia
2032,10.4261,-75.5558,Colombia
2023,11.9917,-71.6769,Colombia
2023,11.9917,-71.6769,Colombia
2023,11.9917,-71.6769,Colombia
-1,11.7165,-72.2653,Colombia
